8,366592	0,007467	8,359298	8,366257	8,374220	0,000000	0,000000
8,367671	0,008037	8,361988	8,373354	0,000000	0,000000	0,000000
8,410265	0,050987	8,374212	8,446319	0,000000	0,000000	0,000000
8,423824	0,064260	8,360939	8,372365	8,401254	8,488259	8,496306
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,367665	0,004257	8,364655	8,370675	0,000000	0,000000	0,000000
8,370791	NaN	8,370791	0,000000	0,000000	0,000000	0,000000
8,577291	0,180440	8,370578	8,658046	8,703250	0,000000	0,000000
8,372179	0,010817	8,362153	8,370739	8,383643	0,000000	0,000000
