8,398162	0,021233	8,368892	8,381192	8,390104	8,397599	8,401790	8,414573	8,432986	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,413879	0,035785	8,365225	8,371258	8,379792	8,395318	8,409450	8,416856	8,432075	8,449838	8,456197	8,462781	0,000000	0,000000	0,000000	0,000000
8,415136	0,037412	8,367535	8,379504	8,386021	8,399833	8,409507	8,418317	8,434550	8,466240	8,474715	0,000000	0,000000	0,000000	0,000000	0,000000
8,412962	0,030702	8,378046	8,384725	8,395505	8,409598	8,421585	8,436323	8,464952	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,400276	0,033527	8,365375	8,372142	8,377961	8,392922	8,402678	8,406410	8,413023	8,471695	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,394985	0,015336	8,377743	8,387029	8,403875	8,411293	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,413273	0,037852	8,359990	8,373016	8,380581	8,389286	8,397547	8,409137	8,424946	8,432602	8,441609	8,452603	8,484685	0,000000	0,000000	0,000000
8,400943	0,036452	8,350198	8,358784	8,363806	8,375277	8,383290	8,395649	8,407528	8,415730	8,420725	8,427561	8,442648	8,470119	0,000000	0,000000
8,411900	0,045040	8,355514	8,364097	8,375391	8,383340	8,392243	8,402407	8,417858	8,426658	8,440981	8,481012	8,491402	0,000000	0,000000	0,000000
8,423676	0,046136	8,354360	8,363669	8,374548	8,382867	8,393048	8,405854	8,418345	8,433682	8,443243	8,450515	8,457382	8,468594	8,489327	8,496034
