8,322716	0,014158	8,312705	8,332727	0,000000	0,000000	0,000000
8,344477	0,043989	8,313372	8,375582	0,000000	0,000000	0,000000
8,333181	NaN	8,333181	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,354012	0,040175	8,318485	8,324625	8,332719	8,388146	8,406087
8,326044	0,014176	8,310479	8,329437	8,338216	0,000000	0,000000
8,323060	0,008274	8,317209	8,328910	0,000000	0,000000	0,000000
8,358395	0,049622	8,323974	8,334694	8,343009	8,431904	0,000000
8,371085	0,052757	8,320573	8,331134	8,408884	8,423748	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
