8,415544	0,124904	8,329579	8,338570	8,352339	8,360394	8,370613	8,385096	8,394725	8,406150	8,420169	8,434760	8,778588	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,363582	0,056757	8,232255	8,292949	8,310211	8,316585	8,329741	8,335127	8,342723	8,351049	8,355588	8,364420	8,370623	8,392810	8,405883	8,414155	8,421153	8,425747	8,431347	8,452104	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,375865	0,014962	8,363373	8,371776	8,392446	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,279849	0,206577	7,697437	8,303967	8,312252	8,324894	8,330917	8,339928	8,354836	8,363008	8,379712	8,391540	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,283720	0,154584	7,771518	7,911667	8,099365	8,180581	8,186442	8,195289	8,227678	8,242469	8,264520	8,270031	8,278715	8,298868	8,307478	8,314709	8,320641	8,328399	8,340074	8,349873	8,360270	8,368110	8,375881	8,380412	8,388943	8,397922	8,407753	8,427985	8,456099	8,492468	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,336857	0,052290	8,226873	8,275284	8,309512	8,319681	8,330598	8,345151	8,359735	8,369345	8,377717	8,388176	8,403352	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,372445	0,041302	8,334984	8,358335	8,365174	8,431287	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,334793	0,065188	8,238374	8,273797	8,347771	8,366123	8,372862	8,409833	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,362563	0,092801	8,117046	8,270769	8,304824	8,311367	8,322312	8,329789	8,340920	8,347587	8,356879	8,374788	8,388219	8,397261	8,404349	8,409660	8,409909	8,415235	8,434174	8,591050	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,315395	0,122292	7,956278	8,087582	8,139546	8,203316	8,231224	8,241532	8,251980	8,261974	8,281293	8,299248	8,313541	8,319776	8,327953	8,349107	8,358072	8,371921	8,379719	8,388224	8,395827	8,403464	8,410693	8,417082	8,424363	8,436750	8,445030	8,504782	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,428954	0,186924	8,300838	8,308137	8,324128	8,336847	8,354183	8,365152	8,377856	8,386769	8,394720	8,401658	8,414982	8,422065	8,428466	8,470056	8,474948	9,102458	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,361976	0,110030	8,061477	8,290099	8,300126	8,310766	8,318963	8,329456	8,337062	8,342670	8,359254	8,369634	8,380453	8,391805	8,404357	8,421831	8,428633	8,512246	8,594763	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,332729	0,075166	8,176361	8,202726	8,229589	8,269739	8,291289	8,305701	8,314076	8,331249	8,335967	8,354786	8,369126	8,373783	8,380681	8,390708	8,400553	8,411219	8,421120	8,430455	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,375667	0,043069	8,325459	8,333267	8,339191	8,347018	8,355020	8,360841	8,373807	8,382998	8,390296	8,397885	8,427231	8,474989	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,360895	0,082555	8,182354	8,318164	8,342777	8,357457	8,375873	8,385869	8,393727	8,400663	8,491170	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,242786	0,279915	7,507664	7,621452	7,646196	8,007004	8,042050	8,233929	8,263461	8,282785	8,298724	8,315371	8,322261	8,328556	8,344265	8,350938	8,357232	8,372489	8,381032	8,388764	8,402804	8,414231	8,427555	8,449262	8,482222	8,586622	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,406383	0,140370	8,300987	8,313223	8,322677	8,328419	8,338904	8,341907	8,354229	8,358339	8,368017	8,374335	8,382689	8,396088	8,403641	8,409609	8,415572	8,429758	8,433557	8,500057	8,949272	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,348637	0,108694	8,077584	8,207398	8,219840	8,233661	8,287992	8,303384	8,310140	8,318402	8,330749	8,335832	8,344178	8,349590	8,363613	8,364918	8,372738	8,380183	8,380371	8,385765	8,404061	8,441785	8,488469	8,515392	8,602610	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,359613	0,057054	8,307144	8,317624	8,332790	8,337705	8,358440	8,390596	8,472990	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,342779	0,030979	8,287142	8,323210	8,336604	8,348076	8,355765	8,369129	8,379528	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,341321	0,104271	8,114842	8,296800	8,306532	8,324523	8,331621	8,350017	8,364732	8,376833	8,418515	8,528794	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,384323	0,082540	8,231237	8,327365	8,339968	8,346795	8,353462	8,360086	8,364748	8,379132	8,392991	8,399636	8,442512	8,483787	8,574481	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,343570	0,016226	8,325444	8,348524	8,356741	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,365835	0,143996	8,219727	8,287030	8,294408	8,307994	8,313740	8,322266	8,333361	8,345718	8,350611	8,356554	8,370346	8,385307	8,393396	8,841230	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,362019	0,039744	8,280448	8,318864	8,332540	8,344119	8,352165	8,358258	8,370321	8,377810	8,381942	8,402319	8,406506	8,418943	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,355075	0,139422	7,955362	8,218426	8,304210	8,312547	8,321035	8,328422	8,343634	8,349524	8,360357	8,371968	8,378769	8,386762	8,394232	8,402069	8,415387	8,592413	8,601163	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,340258	0,146003	7,932240	8,010732	8,301650	8,319907	8,328811	8,341159	8,347940	8,356578	8,369002	8,377442	8,386688	8,395900	8,399862	8,408965	8,419755	8,426540	8,456287	8,545193	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
