8,357396	0,071291	8,184743	8,304540	8,310534	8,330775	8,354610	8,361069	8,368587	8,383111	8,385201	8,415253	8,439538	8,450794	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,257637	0,187831	7,735158	8,180150	8,213881	8,220620	8,323194	8,335610	8,341341	8,345942	8,358718	8,378457	8,400941	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,269695	0,244797	7,417279	8,238537	8,264249	8,270147	8,280807	8,285876	8,294471	8,315814	8,319939	8,342274	8,356488	8,368514	8,383044	8,419719	8,488262	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,401883	0,152012	8,309021	8,318596	8,327995	8,341142	8,351117	8,356684	8,371871	8,380200	8,404932	8,409717	8,849439	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,411391	0,084908	8,274166	8,353919	8,360049	8,372020	8,381335	8,393240	8,440797	8,458861	8,514713	8,564813	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,399176	0,067237	8,327794	8,333800	8,343854	8,353827	8,362831	8,365364	8,379030	8,390824	8,398965	8,412750	8,418325	8,452476	8,466721	8,581907	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,391528	0,085437	8,315232	8,323133	8,335536	8,347977	8,362940	8,376633	8,382304	8,396107	8,417258	8,424570	8,625119	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,343875	0,010006	8,336800	8,350951	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,330355	0,076662	8,166501	8,327746	8,336107	8,345683	8,356965	8,375996	8,403489	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,259759	0,199737	7,713359	8,170659	8,177191	8,283351	8,308397	8,322470	8,330236	8,349622	8,362499	8,375223	8,464339	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
