8,359194	0,070983	8,285060	8,317109	8,393898	8,440709	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
7,958715	NaN	7,958715	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,183956	0,349289	7,663291	8,305866	8,366713	8,399953	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,322516	NaN	8,322516	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,340610	NaN	8,340610	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,272751	0,050360	8,211599	8,252208	8,306183	8,321012	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,437162	0,305109	8,284486	8,300738	8,312862	8,326319	8,336677	8,343146	8,406181	9,186885	0,000000	0,000000	0,000000
8,290503	0,027929	8,262192	8,291283	8,318034	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,325117	NaN	8,325117	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,337840	0,050441	8,280823	8,328681	8,338460	8,403397	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,340614	0,006346	8,333862	8,341526	8,346455	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,129561	0,281976	7,684500	7,754894	8,255270	8,279026	8,289048	8,300987	8,343201	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,299415	NaN	8,299415	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,353204	0,042637	8,318608	8,325750	8,356142	8,412317	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,104058	0,361513	7,848429	8,359686	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,308962	0,019573	8,287429	8,298054	8,320680	8,329683	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,301812	0,040852	8,244709	8,305572	8,316048	8,340917	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,347958	0,056573	8,283870	8,290018	8,312739	8,319292	8,339835	8,403226	8,409360	8,425327	0,000000	0,000000	0,000000
8,322851	0,049463	8,240705	8,297510	8,312777	8,355088	8,359931	8,371095	0,000000	0,000000	0,000000	0,000000	0,000000
8,311808	0,088710	8,111046	8,284549	8,298494	8,305281	8,310793	8,326667	8,344640	8,403765	8,421040	0,000000	0,000000
8,326478	0,030405	8,287218	8,296550	8,308819	8,330154	8,336876	8,359092	8,366634	0,000000	0,000000	0,000000	0,000000
8,303809	0,080728	8,170794	8,203368	8,279737	8,313218	8,343776	8,351378	8,369695	8,398510	0,000000	0,000000	0,000000
8,328787	0,023310	8,303735	8,332788	8,349837	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,348370	0,038080	8,314793	8,340572	8,389745	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,334145	NaN	8,334145	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,373433	0,043241	8,331547	8,370839	8,417913	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,295236	0,070943	8,223200	8,272409	8,293228	8,392108	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,326451	NaN	8,326451	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,333420	0,030100	8,292317	8,317413	8,333089	8,358359	8,365923	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,353573	0,007668	8,346008	8,353369	8,361341	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
