8,527318	0,326285	8,283202	8,305564	8,331049	8,357212	8,414958	8,956122	9,043116	0,000000	0,000000	0,000000	0,000000
8,328887	NaN	8,328887	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,353664	0,056228	8,280123	8,298506	8,323029	8,349520	8,387578	8,415323	8,421570	0,000000	0,000000	0,000000	0,000000
8,351404	0,031597	8,329062	8,373746	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,379143	0,067448	8,333285	8,347557	8,456588	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,325000	0,036609	8,291477	8,319460	8,364063	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,293371	NaN	8,293371	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,328149	0,004493	8,324972	8,331326	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,344117	0,059873	8,275371	8,319717	8,335827	8,351220	8,438449	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,363720	NaN	8,363720	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,315127	0,021041	8,293367	8,316648	8,335367	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,286265	NaN	8,286265	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,388417	0,066374	8,328920	8,349302	8,354059	8,419328	8,490475	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,326276	0,027722	8,306674	8,345879	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,291381	0,011771	8,280933	8,289077	8,304134	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
