8,152950	0,309354	7,601325	8,259376	8,284329	8,291411	8,328310	0,000000	0,000000	0,000000	0,000000	0,000000
8,276598	0,128346	8,018325	8,290821	8,319744	8,334950	8,344115	8,351635	0,000000	0,000000	0,000000	0,000000
8,334299	0,053223	8,265201	8,283639	8,328235	8,353604	8,368319	8,406793	0,000000	0,000000	0,000000	0,000000
8,398366	0,152733	8,308041	8,323159	8,339496	8,351115	8,670022	0,000000	0,000000	0,000000	0,000000	0,000000
8,333126	0,032193	8,308283	8,314980	8,323061	8,330581	8,388725	0,000000	0,000000	0,000000	0,000000	0,000000
8,327166	0,025132	8,305549	8,321206	8,354742	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,304636	NaN	8,304636	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,334702	0,031305	8,304106	8,324447	8,332057	8,378197	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,335947	0,045414	8,292732	8,308930	8,347360	8,394766	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,313859	0,089713	8,174597	8,213684	8,300065	8,315717	8,333332	8,339626	8,369872	8,463979	0,000000	0,000000
8,296940	0,061605	8,218488	8,249441	8,261924	8,292131	8,319157	8,334714	8,402723	0,000000	0,000000	0,000000
8,284374	0,064715	8,210623	8,310824	8,331674	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,334932	0,006361	8,330435	8,339430	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,385995	0,080921	8,315627	8,328211	8,352731	8,423292	8,510111	0,000000	0,000000	0,000000	0,000000	0,000000
8,332979	0,070021	8,246913	8,289451	8,337439	8,360471	8,430622	0,000000	0,000000	0,000000	0,000000	0,000000
8,457541	0,239338	8,259326	8,279725	8,292886	8,311946	8,321477	8,628430	8,678755	8,887786	0,000000	0,000000
8,328917	0,120591	8,182090	8,286440	8,298345	8,316913	8,341452	8,548262	0,000000	0,000000	0,000000	0,000000
8,340449	0,028643	8,320196	8,360703	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,293680	0,040310	8,266338	8,274728	8,339973	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,235090	0,167738	8,116482	8,353698	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,258536	0,074134	8,201738	8,231468	8,342400	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,307630	0,018067	8,289275	8,300796	8,308427	8,332023	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,300341	0,013489	8,290803	8,309879	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,418961	0,150388	8,283139	8,288933	8,296308	8,387708	8,430773	8,600834	8,645030	0,000000	0,000000	0,000000
